source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count,heuristic_score,tier_label,tier_basis,static_prior_score,mbfc_url,mbfc_bias_rating,mbfc_factual_reporting,mbfc_credibility,mbfc_quality_score,adfontes_url,adfontes_reliability,adfontes_bias,adfontes_quality_score,allsides_url,allsides_bias_rating,external_match_count,external_reference_score,signal_useful_count,signal_cited_by_hq_count,signal_contradicted_count,signal_user_selected_count,signal_user_dismissed_count,signal_original_reporting_count,signal_duplicate_count,signal_hallucination_count,signal_total_count,signal_positive_count,signal_negative_count,reference_dynamic_adjustment,score_basis,final_source_quality_score,external_status
thehindubusinessline.com,general_news,1,1,3535,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kauno.diena.lt,general_news,1,1,3528,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
iz.ru,general_news,1,1,3510,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
elwatannews.com,general_news,1,1,3501,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
livemint.com,general_news,1,1,3481,27,0.9,tier_5_7,explicit_tier_5_7_domain,0.65,,,,,,,,,,,,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.65,static_prior_only
24-ore.com,general_news,1,1,3455,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
aif.ru,general_news,1,1,3431,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
calcuttanews.net,general_news,1,1,3409,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kommersant.ru,general_news,1,1,3403,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
bisnis.com,general_news,1,1,3398,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
op-online.de,general_news,1,1,3344,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tz.de,general_news,1,1,3327,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
english.news.cn,general_news,1,1,3311,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
infobae.com,general_news,1,1,3283,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
loksatta.com,general_news,1,1,3279,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
vnexpress.net,general_news,1,1,3268,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
pr-inside.com,general_news,1,1,3260,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ilmessaggero.it,general_news,1,1,3256,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
elconfidencial.com,general_news,1,1,3248,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
zeit.de,general_news,1,1,3212,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
iefimerida.gr,general_news,1,1,3211,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
qianlong.com,general_news,1,1,3202,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
cnn.com,general_news,1,1,3192,27,0.55,tier_8_9,explicit_tier_8_9_domain,0.88,,,,,,,,,,,,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.88,static_prior_only
viva.co.id,general_news,1,1,3158,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
boredpanda.com,general_news,1,1,3132,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
almasryalyoum.com,general_news,1,1,3131,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dailyinqilab.com,general_news,1,1,3106,24,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
come-on.de,general_news,1,1,3097,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jornaldebrasilia.com.br,general_news,1,1,3087,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
dunya.com,general_news,1,1,3080,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
danviet.vn,general_news,1,1,3079,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lrt.lt,general_news,1,1,3067,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
aa.com.tr,general_news,1,1,3052,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lavozdegalicia.es,general_news,1,1,3050,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lrytas.lt,general_news,1,1,3044,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
people.com.cn,general_news,1,1,3019,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ladepeche.fr,general_news,1,1,3008,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
larepublica.pe,general_news,1,1,2982,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
theguardian.com,general_news,1,1,2968,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
semana.com,general_news,1,1,2959,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
nypost.com,general_news,1,1,2957,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
rttnews.com,general_news,1,1,2948,26,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
kenh14.vn,general_news,1,1,2945,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tribuneindia.com,general_news,1,1,2942,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
koran-jakarta.com,general_news,1,1,2928,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lne.es,general_news,1,1,2927,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
maville.com,general_news,1,1,2925,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
news.de,general_news,1,1,2924,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
xinhuanet.com,general_news,1,1,2923,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jpost.com,general_news,1,1,2921,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
unn.ua,general_news,1,1,2906,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
capital.gr,general_news,1,1,2895,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tanea.gr,general_news,1,1,2889,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
sana.sy,general_news,1,1,2871,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
bhaskar.com,general_news,1,1,2867,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ohmynews.com,general_news,1,1,2864,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jugantor.com,general_news,1,1,2862,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
hani.co.kr,general_news,1,1,2860,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lavanguardia.com,general_news,1,1,2855,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
fnp.de,general_news,1,1,2837,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
wa.de,general_news,1,1,2832,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
naftemporiki.gr,general_news,1,1,2822,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
in.gr,general_news,1,1,2813,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
jawapos.com,general_news,1,1,2812,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
vz.ru,general_news,1,1,2808,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
t-online.de,general_news,1,1,2795,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
newsbeast.gr,general_news,1,1,2785,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
punchng.com,general_news,1,1,2785,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ratopati.com,general_news,1,1,2783,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tuoitre.vn,general_news,1,1,2771,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
schwaebische.de,general_news,1,1,2764,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
informer.rs,general_news,1,1,2761,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
newtalk.tw,general_news,1,1,2755,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
boerse-express.com,general_news,1,1,2749,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
finanzen.ch,general_news,1,1,2738,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
pravda.ru,general_news,1,1,2733,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
vedomosti.ru,general_news,1,1,2731,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
cadena3.com,general_news,1,1,2727,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
newsit.gr,general_news,1,1,2717,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ycwb.com,general_news,1,1,2702,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
chip.de,general_news,1,1,2683,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tienphong.vn,general_news,1,1,2667,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
sozcu.com.tr,general_news,1,1,2665,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
wallstreet-online.de,general_news,1,1,2658,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
laprovincia.es,general_news,1,1,2644,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tn.com.ar,general_news,1,1,2624,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
korrespondent.net,general_news,1,1,2621,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
bfmtv.com,general_news,1,1,2592,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
business24.ro,general_news,1,1,2586,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
cts.com.tw,general_news,1,1,2579,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
mk.ru,general_news,1,1,2567,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
sbctv.gr,general_news,1,1,2566,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
newsbomb.gr,general_news,1,1,2552,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
yangtse.com,general_news,1,1,2549,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
handelsblatt.com,general_news,1,1,2546,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ksta.de,general_news,1,1,2543,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
winnipegfreepress.com,general_news,1,1,2537,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tsn.ua,general_news,1,1,2533,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
farodevigo.es,general_news,1,1,2523,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
orientaldaily.com.my,general_news,1,1,2511,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
tarunmitra.in,general_news,1,1,2511,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
yeniakit.com.tr,general_news,1,1,2510,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ensonhaber.com,general_news,1,1,2509,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
freemalaysiatoday.com,general_news,1,1,2507,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ziare.com,general_news,1,1,2498,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
em.com.br,general_news,1,1,2497,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
lanacion.com.ar,general_news,1,1,2496,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
eltiempo.com,general_news,1,1,2493,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
perfil.com,general_news,1,1,2493,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
haber7.com,general_news,1,1,2492,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
nordkurier.de,general_news,1,1,2488,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
ukrainianwall.com,general_news,1,1,2480,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
biobiochile.cl,general_news,1,1,2478,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
republika.co.id,general_news,1,1,2475,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
razon.com.mx,general_news,1,1,2452,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
1prime.ru,general_news,1,1,2450,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
protothema.gr,general_news,1,1,2446,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
aljazeera.net,general_news,1,1,2437,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
zocalo.com.mx,general_news,1,1,2437,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
fjsen.com,general_news,1,1,2423,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
andaluciainformacion.es,general_news,1,1,2422,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
eldiario.es,general_news,1,1,2416,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
sabah.com.tr,general_news,1,1,2415,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
acento.com.do,general_news,1,1,2413,27,0.55,tier_0_unknown,unknown_domain_fallback,0.0,,,,,,,,,,,,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,static_prior_only,0.0,static_prior_only
