source_domain,source_type,min_source_priority,max_source_priority,row_count,day_count
elpais.com.co,general_news,1,1,1222,27
sud.ua,general_news,1,1,1222,27
montrealgazette.com,general_news,1,1,1218,27
aktuality.sk,general_news,1,1,1217,27
californiatelegraph.com,general_news,1,1,1217,27
praca.egospodarka.pl,general_news,1,1,1217,27
cronica.com.ar,general_news,1,1,1216,27
lancashiretelegraph.co.uk,general_news,1,1,1215,27
shz.de,general_news,1,1,1214,27
tiempo.com.mx,general_news,1,1,1214,27
zf.ro,general_news,1,1,1214,27
corriereadriatico.it,general_news,1,1,1212,27
executivedigest.sapo.pt,general_news,1,1,1212,27
zerohedge.com,general_news,1,1,1208,27
larioja.com,general_news,1,1,1207,27
bostonglobe.com,general_news,1,1,1205,27
plo.vn,general_news,1,1,1204,27
mngz.ru,general_news,1,1,1198,27
24sata.hr,general_news,1,1,1193,27
ekriti.gr,general_news,1,1,1193,27
bild.de,general_news,1,1,1192,27
dnes.dir.bg,general_news,1,1,1190,27
webtretho.vn,general_news,1,1,1190,27
sandiegouniontribune.com,general_news,1,1,1189,27
hellenicshippingnews.com,general_news,1,1,1187,25
nicematin.com,general_news,1,1,1187,27
diariocordoba.com,general_news,1,1,1185,27
rpp.pe,general_news,1,1,1185,27
vesti.bg,general_news,1,1,1185,27
cyprus-mail.com,general_news,1,1,1183,27
realitatea.net,general_news,1,1,1180,27
vneconomy.vn,general_news,1,1,1180,27
premiumtimesng.com,general_news,1,1,1178,27
cnews.ru,general_news,1,1,1177,19
alquds.com,general_news,1,1,1176,27
arabherald.com,general_news,1,1,1176,27
memurlar.net,general_news,1,1,1175,27
republicain-lorrain.fr,general_news,1,1,1175,27
edp24.co.uk,general_news,1,1,1174,27
emakedonia.gr,general_news,1,1,1174,27
agencianova.com,general_news,1,1,1173,27
jmonline.com.br,general_news,1,1,1173,27
noz.de,general_news,1,1,1173,27
topky.sk,general_news,1,1,1173,27
china.org.cn,general_news,1,1,1171,27
chinanationalnews.com,general_news,1,1,1170,27
insight.co.kr,general_news,1,1,1169,27
dagospia.com,general_news,1,1,1168,27
screenrant.com,general_news,1,1,1168,27
tagesspiegel.de,general_news,1,1,1168,27
gazeta.kg,general_news,1,1,1166,27
sn.at,general_news,1,1,1166,27
businesstimes.com.sg,general_news,1,1,1165,27
prabhatkhabar.com,general_news,1,1,1165,27
southwalesargus.co.uk,general_news,1,1,1165,27
infranken.de,general_news,1,1,1164,27
clickondetroit.com,general_news,1,1,1160,27
cronista.com,general_news,1,1,1158,27
malatyaguncel.com,general_news,1,1,1158,26
omnia.com.mx,general_news,1,1,1158,27
lykavitos.gr,general_news,1,1,1157,27
baocantho.com.vn,general_news,1,1,1154,27
diariodeburgos.es,general_news,1,1,1151,27
diariouno.com.ar,general_news,1,1,1151,27
canarias7.es,general_news,1,1,1150,27
farmer.pl,general_news,1,1,1150,27
dailytrust.com,general_news,1,1,1147,27
sanook.com,general_news,1,1,1144,27
wikitree.co.kr,general_news,1,1,1144,27
ilfattoquotidiano.it,general_news,1,1,1143,27
thedailystar.net,general_news,1,1,1142,27
eldeber.com.bo,general_news,1,1,1141,27
eldia.com.do,general_news,1,1,1141,27
seekingalpha.com,general_news,1,1,1141,27
news.az,general_news,1,1,1140,27
idnes.cz,general_news,1,1,1139,27
elmostrador.cl,general_news,1,1,1137,27
eva.vn,general_news,1,1,1136,27
hawaiitelegraph.com,general_news,1,1,1136,27
newjerseytelegraph.com,general_news,1,1,1135,27
news4jax.com,general_news,1,1,1135,27
hankookilbo.com,general_news,1,1,1134,22
di.se,general_news,1,1,1132,27
clevelandjewishnews.com,general_news,1,1,1131,27
tennesseedaily.com,general_news,1,1,1131,27
tinnhanhchungkhoan.vn,general_news,1,1,1127,27
blikk.hu,general_news,1,1,1125,27
vanguardia.com,general_news,1,1,1125,27
walla.co.il,general_news,1,1,1125,27
globalmedia.mx,general_news,1,1,1124,27
lifo.gr,general_news,1,1,1123,27
vg.hu,general_news,1,1,1123,27
divyabhaskar.co.in,general_news,1,1,1121,27
jutarnji.hr,general_news,1,1,1121,27
thewestmorlandgazette.co.uk,general_news,1,1,1120,27
clickorlando.com,general_news,1,1,1117,27
portalsamorzadowy.pl,general_news,1,1,1117,27
proceso.hn,general_news,1,1,1117,27
tempo.co,general_news,1,1,1117,27
gea.de,general_news,1,1,1115,27
eju.tv,general_news,1,1,1114,27
lasillarota.com,general_news,1,1,1112,27
pakistantelegraph.com,general_news,1,1,1109,27
rnz.co.nz,general_news,1,1,1109,27
arynews.tv,general_news,1,1,1108,26
nepalnational.com,general_news,1,1,1108,27
prahaar.in,general_news,1,1,1108,27
bemparana.com.br,general_news,1,1,1106,27
hoydiariodelmagdalena.com.co,general_news,1,1,1105,27
newsweek.com,general_news,1,1,1104,27
lindependant.fr,general_news,1,1,1102,27
abcbourse.com,general_news,1,1,1101,26
ghanamma.com,general_news,1,1,1101,27
businessnews.gr,general_news,1,1,1098,27
giaoducthoidai.vn,general_news,1,1,1098,27
dnoticias.pt,general_news,1,1,1096,27
laregione.ch,general_news,1,1,1096,27
giga.de,general_news,1,1,1094,27
saharareporters.com,general_news,1,1,1094,27
la1ere.franceinfo.fr,general_news,1,1,1090,27
eldiadevalladolid.com,general_news,1,1,1088,27
laprovence.com,general_news,1,1,1088,27
laopinion.com,general_news,1,1,1087,27
somersetcountygazette.co.uk,general_news,1,1,1087,27
webdunia.com,general_news,1,1,1085,27
busan.com,general_news,1,1,1083,27
elplural.com,general_news,1,1,1083,27
parlamentnilisty.cz,general_news,1,1,1080,27
revistaforum.com.br,general_news,1,1,1080,27
diariopanorama.com,general_news,1,1,1078,27
latribunadetoledo.es,general_news,1,1,1078,27
iprofesional.com,general_news,1,1,1077,27
losandes.com.ar,general_news,1,1,1076,27
nile.eg,general_news,1,1,1075,27
beritajatim.com,general_news,1,1,1074,27
patrisnews.com,general_news,1,1,1073,27
dennikn.sk,general_news,1,1,1072,27
kibrispostasi.com,general_news,1,1,1072,27
ellitoral.com,general_news,1,1,1067,27
pnp.ru,general_news,1,1,1067,27
newcastleherald.com.au,general_news,1,1,1065,27
vosgesmatin.fr,general_news,1,1,1063,27
castanetkamloops.net,general_news,1,1,1062,27
diariodesevilla.es,general_news,1,1,1062,27
koreaherald.com,general_news,1,1,1060,27
laopcion.com.mx,general_news,1,1,1058,27
elesquiu.com,general_news,1,1,1056,27
courant.com,general_news,1,1,1055,27
373news.com,general_news,1,1,1052,27
seattletimes.com,general_news,1,1,1050,27
dialogos.com.cy,general_news,1,1,1049,27
haryana.punjabkesari.in,general_news,1,1,1049,27
lasexta.com,general_news,1,1,1049,27
df.cl,general_news,1,1,1046,27
lanueva.com,general_news,1,1,1046,27
latribunadealbacete.es,general_news,1,1,1045,27
tovima.gr,general_news,1,1,1044,18
rtrs.tv,general_news,1,1,1043,27
ceskenoviny.cz,general_news,1,1,1041,27
kenyastar.com,general_news,1,1,1041,27
naidunia.com,general_news,1,1,1038,27
canberratimes.com.au,general_news,1,1,1036,27
elcolombiano.com,general_news,1,1,1036,27
mundodeportivo.com,general_news,1,1,1036,27
81.cn,general_news,1,1,1035,27
listindiario.com,general_news,1,1,1034,27
mainichi.jp,general_news,1,1,1034,27
delo.ua,general_news,1,1,1033,26
womannews.net,general_news,1,1,1033,27
targatocn.it,general_news,1,1,1031,27
trthaber.com,general_news,1,1,1030,27
mittelstandcafe.de,general_news,1,1,1029,26
riotimesonline.com,general_news,1,1,1029,27
anninhthudo.vn,general_news,1,1,1028,27
sggp.org.vn,general_news,1,1,1028,27
thedailybeast.com,general_news,1,1,1028,27
tiempodesanjuan.com,general_news,1,1,1028,27
eldiario.ec,general_news,1,1,1025,27
laosnews.net,general_news,1,1,1025,27
investinglive.com,general_news,1,1,1024,25
lalsace.fr,general_news,1,1,1024,27
baovanhoa.vn,general_news,1,1,1022,27
cross.bg,general_news,1,1,1022,27
investor.bg,general_news,1,1,1022,27
italpress.com,general_news,1,1,1022,27
plovdiv24.bg,general_news,1,1,1021,27
abendzeitung-muenchen.de,general_news,1,1,1020,27
bgonair.bg,general_news,1,1,1019,27
thanhtra.com.vn,general_news,1,1,1019,27
ziarulprofit.ro,general_news,1,1,1017,27
shanghainews.net,general_news,1,1,1015,27
yucatan.com.mx,general_news,1,1,1014,27
marca.com,general_news,1,1,1012,27
phunuonline.com.vn,general_news,1,1,1012,27
rashtriyakhabar.com,general_news,1,1,1012,27
ahaber.com.tr,general_news,1,1,1010,27
hespress.com,general_news,1,1,1008,27
bitlysdowssl-aws.com,general_news,1,1,1006,27
bostonherald.com,general_news,1,1,1006,27
aol.co.uk,general_news,1,1,1005,27
wsls.com,general_news,1,1,1004,27
thebest.gr,general_news,1,1,1002,27
publico.es,general_news,1,1,999,27
chroniclelive.co.uk,general_news,1,1,997,27
money.pl,general_news,1,1,997,27
pulzo.com,general_news,1,1,996,27
yenisafak.com,general_news,1,1,996,27
klix.ba,general_news,1,1,995,27
lapatria.com,general_news,1,1,994,27
daidoanket.vn,general_news,1,1,993,27
lanzadigital.com,general_news,1,1,993,27
diaridegirona.cat,general_news,1,1,992,27
diariodenavarra.es,general_news,1,1,992,27
sol.de,general_news,1,1,992,27
diariodeleon.es,general_news,1,1,991,27
vietnamnews.vn,general_news,1,1,991,27
collider.com,general_news,1,1,990,27
rte.ie,general_news,1,1,990,27
theepochtimes.com,general_news,1,1,990,27
watson.ch,general_news,1,1,989,27
kocaeligazetesi.com.tr,general_news,1,1,988,27
bfm.ru,general_news,1,1,986,27
regions.ru,general_news,1,1,986,25
echo-news.co.uk,general_news,1,1,982,27
cambodiantimes.com,general_news,1,1,981,27
gazetteherald.co.uk,general_news,1,1,979,27
confirmado.com.ve,general_news,1,1,978,27
diariopalentino.es,general_news,1,1,977,27
dorzeczy.pl,general_news,1,1,977,27
ildispaccio.it,general_news,1,1,976,27
syri.net,general_news,1,1,975,27
malaysiasun.com,general_news,1,1,974,27
peopledaily.com.cn,general_news,1,1,974,24
vesti.az,general_news,1,1,974,27
typosthes.gr,general_news,1,1,971,27
ilgiorno.it,general_news,1,1,970,27
haksozhaber.net,general_news,1,1,967,27
ehimalayatimes.com,general_news,1,1,966,27
fznews.com.cn,general_news,1,1,966,27
straitstimes.com,general_news,1,1,966,27
tatar-inform.ru,general_news,1,1,966,27
toonippo.co.jp,general_news,1,1,966,27
lecourrier.vn,general_news,1,1,965,27
utusan.com.my,general_news,1,1,965,27
pakistantoday.com.pk,general_news,1,1,963,26
sqrb.com.cn,general_news,1,1,961,27
en.apa.az,general_news,1,1,960,27
patrika.com,general_news,1,1,960,27
oneindia.com,general_news,1,1,959,11
silver.ru,general_news,1,1,959,19
telecompaper.com,general_news,1,1,959,26
anlatilaninotesi.com.tr,general_news,1,1,957,27
corriere.it,general_news,1,1,957,27
karatoa.com.bd,general_news,1,1,957,21
morgenpost.de,general_news,1,1,957,27
publico.pt,general_news,1,1,957,26
diariodeavila.es,general_news,1,1,956,27
deutschlandfunk.de,general_news,1,1,955,27
panchjanya.com,general_news,1,1,954,27
nos.nl,general_news,1,1,952,27
giadinh.suckhoedoisong.vn,general_news,1,1,951,27
iraqsun.com,general_news,1,1,950,27
rondoniadinamica.com,general_news,1,1,950,27
rnz.de,general_news,1,1,949,27
vietnamtribune.com,general_news,1,1,947,27
laopiniondemalaga.es,general_news,1,1,946,27
albeu.com,general_news,1,1,945,27
israelherald.com,general_news,1,1,945,27
techradar.com,general_news,1,1,945,27
thoibaotaichinhvietnam.vn,general_news,1,1,945,27
iltalehti.fi,general_news,1,1,944,27
theconversation.com,general_news,1,1,944,26
mikrometoxos.gr,general_news,1,1,943,27
sznews.com,general_news,1,1,943,27
urgente24.com,general_news,1,1,943,27
jns.org,general_news,1,1,942,27
elnacional.com.do,general_news,1,1,941,27
vecernji.ba,general_news,1,1,941,27
prensalibre.com,general_news,1,1,940,27
goulburnpost.com.au,general_news,1,1,939,27
nzcity.co.nz,general_news,1,1,939,27
naharnet.com,general_news,1,1,937,27
witneygazette.co.uk,general_news,1,1,937,27
ksat.com,general_news,1,1,936,27
mymotherlode.com,general_news,1,1,936,27
periodicocorreo.com.mx,general_news,1,1,936,27
philippinetimes.com,general_news,1,1,936,27
mskagency.ru,general_news,1,1,935,27
baochinhphu.vn,general_news,1,1,934,27
novinite.bg,general_news,1,1,934,27
offsite.com.cy,general_news,1,1,933,27
taxydromos.gr,general_news,1,1,933,27
tribuna.com.mx,general_news,1,1,933,27
taipeitimes.com,general_news,1,1,932,27
dlahandlu.pl,general_news,1,1,931,27
cope.es,general_news,1,1,930,27
yorkpress.co.uk,general_news,1,1,930,27
portalspozywczy.pl,general_news,1,1,929,27
punjabijagran.com,general_news,1,1,929,23
timesandstar.co.uk,general_news,1,1,929,27
businessinsider.com,general_news,1,1,928,27
japanherald.com,general_news,1,1,928,27
singletonargus.com.au,general_news,1,1,928,27
eurointegration.com.ua,general_news,1,1,927,27
middleeasteye.net,general_news,1,1,927,27
lanacion.com.py,general_news,1,1,926,27
theeagleonline.com.ng,general_news,1,1,926,27
laarena.com.ar,general_news,1,1,924,27
rtsh.al,general_news,1,1,923,27
cnnturk.com,general_news,1,1,922,27
laregion.es,general_news,1,1,922,27
negocios.com,general_news,1,1,922,27
regiaonoroeste.com,general_news,1,1,922,27
shm.com.cn,general_news,1,1,922,27
swindonadvertiser.co.uk,general_news,1,1,921,27
cnnindonesia.com,general_news,1,1,920,27
nyheter24.se,general_news,1,1,918,27
digit.in,general_news,1,1,917,27
dimokratiki.gr,general_news,1,1,917,27
jansatta.com,general_news,1,1,917,27
financialcontent.com,general_news,1,1,916,25
business-standard.com,market_wrap,5,5,915,27
lavenir.net,general_news,1,1,915,27
newsandstar.co.uk,general_news,1,1,915,27
dayoo.com,general_news,1,1,914,27
tradearabia.com,general_news,1,1,913,27
schwaebische-post.de,general_news,1,1,912,27
primamedia.ru,general_news,1,1,911,27
gestion.pe,general_news,1,1,910,27
lsm.lv,general_news,1,1,910,27
proceso.com.mx,general_news,1,1,910,27
respublika.lt,general_news,1,1,910,27
dha.com.tr,general_news,1,1,909,27
mercurynews.com,general_news,1,1,907,27
quotidiano.net,general_news,1,1,907,27
federalna.ba,general_news,1,1,906,27
mondaq.com,general_news,1,1,906,25
lokmat.com,general_news,1,1,904,27
top-channel.tv,general_news,1,1,904,27
yourlocalguardian.co.uk,general_news,1,1,903,27
bienpublic.com,general_news,1,1,902,27
heraldseries.co.uk,general_news,1,1,900,27
parisguardian.com,general_news,1,1,900,27
southcn.com,general_news,1,1,900,27
cubaheadlines.com,general_news,1,1,899,13
heise.de,general_news,1,1,899,27
eastbaytimes.com,general_news,1,1,898,27
elprogreso.es,general_news,1,1,898,27
huxiu.com,general_news,1,1,898,27
diario.mx,general_news,1,1,897,27
cbsnews.com,general_news,1,1,896,27
orissapost.com,general_news,1,1,896,27
bbc.co.uk,general_news,1,1,894,27
midianews.com.br,general_news,1,1,893,27
oeeee.com,general_news,1,1,893,27
penzcentrum.hu,general_news,1,1,893,27
bartamanpatrika.com,general_news,1,1,892,27
kohajone.com,general_news,1,1,892,27
nwemail.co.uk,general_news,1,1,892,27
antena3.com,general_news,1,1,891,27
ebc.com.br,general_news,1,1,890,27
rhein-zeitung.de,general_news,1,1,890,27
bworldonline.com,general_news,1,1,889,25
canal26.com,general_news,1,1,889,27
ibtimes.com,general_news,1,1,889,27
glasgowtimes.co.uk,general_news,1,1,888,27
pronedra.ru,general_news,1,1,887,27
burytimes.co.uk,general_news,1,1,886,27
leaderlive.co.uk,general_news,1,1,886,27
wellandtribune.ca,general_news,1,1,886,27
lejsl.com,general_news,1,1,885,27
targetednews.com,general_news,1,1,885,24
elciudadano.com,general_news,1,1,883,27
golosarmenii.am,general_news,1,1,883,26
konhaber.com,general_news,1,1,883,27
ntv.com.tr,general_news,1,1,881,27
alwasat.ly,general_news,1,1,880,27
netscape.com,general_news,1,1,880,27
townhall.com,general_news,1,1,879,27
ekstrabladet.dk,general_news,1,1,878,27
elintransigente.com,general_news,1,1,878,27
pudhari.news,general_news,1,1,878,27
1in.am,general_news,1,1,875,27
charentelibre.fr,general_news,1,1,875,27
fundsforngos.org,general_news,1,1,875,19
heraldscotland.com,general_news,1,1,875,27
elancasti.com.ar,general_news,1,1,873,27
fortune.com,general_news,1,1,873,27
srugim.co.il,general_news,1,1,870,27
varesenews.it,general_news,1,1,870,27
lbc.co.uk,general_news,1,1,869,27
newsday.com,general_news,1,1,869,27
newstomato.com,general_news,1,1,869,27
902.gr,general_news,1,1,868,27
nld.com.vn,general_news,1,1,867,27
punjabkesari.com,general_news,1,1,867,27
almomento.net,general_news,1,1,866,27
okaz.com.sa,general_news,1,1,866,27
kontrakty.ua,general_news,1,1,865,27
the-star.co.ke,general_news,1,1,865,27
xgn.nl,general_news,1,1,865,27
elliberal.com.ar,general_news,1,1,864,27
morningstar.com,general_news,1,1,864,27
prabhanews.com,general_news,1,1,864,24
chicagotribune.com,general_news,1,1,863,27
kauppalehti.fi,general_news,1,1,863,27
wral.com,general_news,1,1,862,27
sconeadvocate.com.au,general_news,1,1,861,27
contextotucuman.com,general_news,1,1,860,27
e-thessalia.gr,general_news,1,1,859,27
nieuws.nl,general_news,1,1,858,27
jagranjosh.com,general_news,1,1,857,27
dagelijksestandaard.nl,general_news,1,1,856,27
thetelegraphandargus.co.uk,general_news,1,1,856,27
hoytamaulipas.net,general_news,1,1,855,27
pilotonline.com,general_news,1,1,855,27
almontasaf.net,general_news,1,1,854,27
baohatinh.vn,general_news,1,1,854,27
newsbusters.org,general_news,1,1,854,27
tf1info.fr,general_news,1,1,854,27
dunyanews.tv,general_news,1,1,853,27
sun-sentinel.com,general_news,1,1,853,27
vecer.com,general_news,1,1,852,26
batonrougepost.com,general_news,1,1,850,27
laopinion.co,general_news,1,1,850,27
theshillongtimes.com,general_news,1,1,850,26
am.com.mx,general_news,1,1,849,27
ekantipur.com,general_news,1,1,849,27
mynorthwest.com,general_news,1,1,849,27
noticiasrcn.com,general_news,1,1,849,27
voc.com.cn,general_news,1,1,849,27
derwesten.de,general_news,1,1,848,27
london-now.co.uk,general_news,1,1,847,27
aljazeera.com,general_news,1,1,846,27
elconfidencialdigital.com,general_news,1,1,846,27
bigmir.net,general_news,1,1,845,27
newindianexpress.com,general_news,1,1,845,27
orlandosentinel.com,general_news,1,1,845,27
taz.de,general_news,1,1,844,27
statoquotidiano.it,general_news,1,1,843,27
tradingsat.com,general_news,1,1,843,26
arede.info,general_news,1,1,842,27
dominicanrepublicpost.com,general_news,1,1,841,27
cravenherald.co.uk,general_news,1,1,840,27
deadline.com,general_news,1,1,840,27
sankei.com,general_news,1,1,840,27
se.pl,general_news,1,1,840,27
economx.hu,general_news,1,1,839,27
eadt.co.uk,general_news,1,1,838,27
propakistani.pk,general_news,1,1,838,27
stimme.de,general_news,1,1,838,27
metro.co.uk,general_news,1,1,836,27
milanofinanza.it,general_news,1,1,836,26
theboltonnews.co.uk,general_news,1,1,836,27
etnews.com,general_news,1,1,835,27
nobat.com,general_news,1,1,835,27
pulsoslp.com.mx,general_news,1,1,834,27
diariodepernambuco.com.br,general_news,1,1,833,27
dp.ru,general_news,1,1,832,27
expressen.se,general_news,1,1,832,27
myanmarnews.net,general_news,1,1,832,27
dcnews.ro,general_news,1,1,831,27
leggo.it,general_news,1,1,831,27
eldiariony.com,general_news,1,1,830,27
lastampa.it,general_news,1,1,830,27
prabhasakshi.com,general_news,1,1,830,27
theargus.co.uk,general_news,1,1,830,27
bicesteradvertiser.net,general_news,1,1,829,27
rtcg.me,general_news,1,1,829,27
sputnikportal.rs,general_news,1,1,829,27
ve.lt,general_news,1,1,829,27
diepresse.com,general_news,1,1,827,27
southeastasiapost.com,general_news,1,1,827,26
dailyecho.co.uk,general_news,1,1,826,27
newsru.co.il,general_news,1,1,826,27
rts.rs,general_news,1,1,826,27
almanar.com.lb,general_news,1,1,825,27
kurir.mk,general_news,1,1,823,27
mansethaber.com,general_news,1,1,823,27
milenio.com,general_news,1,1,823,26
sanremonews.it,general_news,1,1,823,27
ultimasnoticias.com.ve,general_news,1,1,822,27
geelongadvertiser.com.au,general_news,1,1,821,27
lajmi.net,general_news,1,1,821,27
hampshirechronicle.co.uk,general_news,1,1,819,27
prensa.com,general_news,1,1,818,27
globes.co.il,general_news,1,1,817,27
maitlandmercury.com.au,general_news,1,1,817,27
spiegel.de,general_news,1,1,817,27
wgauradio.com,general_news,1,1,817,27
kosmoslarissa.gr,general_news,1,1,816,27
mesagerul.ro,general_news,1,1,816,27
palpalindia.com,general_news,1,1,816,26
tecnoandroid.it,general_news,1,1,815,27
